DistrictId,Ecology_1,Ecology_2,Ecology_3,Floor,Helthcare_2,HouseFloor,HouseYear,LifeSquare,Rooms,Shops_1,Shops_2,Social_3,Square,Kitchen1,Kitchen2,Kitchen3,Mean_room_square,Mean_room_Lsquare,Median_pps_per_district,Median_pps_per_Hyear,Median_pps_per_Hfloor,Median_pps_per_NRooms,Median_ppls_per_district,Median_ppls_per_Hyear,Median_ppls_per_Hfloor,Median_ppls_per_NRooms,Med_price_per_district,Med_price_per_Hyear,Med_price_per_Hfloor,Med_price_per_NRooms,Social_12
5,0.15081754,0,0,7.0,4,17.0,2019,17.448044,1,5,0,4,43.93458,0,1,0,43.93458,17.448044,4853.2666015625,3033.71728515625,3152.9189453125,3935.40087890625,4853.2666015625,3033.71728515625,3152.9189453125,3935.40087890625,238902.09375,176982.21875,183447.625,155000.03125,0.38883054346971874
45,0.19578105,0,0,15.0,3,22.0,2018,51.41267,2,2,0,6,78.230576,0,0,0,39.115288,25.706335,5261.2177734375,3124.874755859375,4163.1494140625,3900.695068359375,5261.2177734375,3124.874755859375,4163.1494140625,3900.695068359375,311746.4375,189331.640625,236293.1875,200320.75,0.5774774774774776
53,0.31392455,0,0,1.0,2,12.0,1982,33.234898,2,10,0,11,54.402,0,1,0,27.201,16.617449,4830.23388671875,4543.810546875,4191.1552734375,3900.695068359375,4830.23388671875,4543.810546875,4191.1552734375,3900.695068359375,245978.796875,214874.484375,197485.34375,200320.75,0.5329303927242072
108,0.0,0,0,5.0,1,9.0,1956,37.639496,2,1,0,4,59.562595,0,1,0,29.781298,18.819748,5996.37939453125,5072.533203125,4315.83203125,3900.695068359375,5996.37939453125,5072.533203125,4315.83203125,3900.695068359375,350049.90625,328708.28125,195829.125,200320.75,0.5947239070950411
23,0.005767451,0,0,3.0,0,17.0,2015,54.17771,2,0,0,0,55.869625,0,1,0,27.934813,27.088856,2269.940673828125,2860.901123046875,3152.9189453125,3900.695068359375,2269.940673828125,2860.901123046875,3152.9189453125,3900.695068359375,113789.5625,176104.703125,183447.625,200320.75,0.025144494216659166
27,0.21140121,0,0,5.0,0,9.0,1983,26.886309,2,1,0,0,43.10069,0,1,0,21.550344,13.443154,2752.188720703125,4405.57470703125,4315.83203125,3900.695068359375,2752.188720703125,4405.57470703125,4315.83203125,3900.695068359375,146171.4375,213877.5625,195829.125,200320.75,0.21276621585899938
27,0.017647052,0,0,13.0,0,18.0,2017,20.88731,1,0,0,0,47.69414,0,0,0,47.69414,20.88731,2752.188720703125,3042.24267578125,3385.941162109375,3935.40087890625,2752.188720703125,3042.24267578125,3385.941162109375,3935.40087890625,146171.4375,182074.046875,187392.5,155000.03125,0.04294032335269449
61,0.30032253,0,0,3.0,1,9.0,1977,31.440945,3,9,0,6,52.940422,1,0,0,17.646807,10.480315,4528.0205078125,2892.705078125,4315.83203125,3854.768310546875,4528.0205078125,2892.705078125,4315.83203125,3854.768310546875,222772.78125,168658.34375,195829.125,268864.5,1.2389437812118227
3,0.050900057,0,0,12.0,2,14.0,1978,18.41433,1,3,0,1,38.467964,0,1,0,38.467964,18.41433,3892.203857421875,4317.68505859375,4155.375,3935.40087890625,3892.203857421875,4317.68505859375,4155.375,3935.40087890625,169094.015625,216660.1875,203235.09375,155000.03125,1.1337112687628152
56,0.0,0,0,1.0,2,24.0,2015,43.23046,1,6,0,4,53.733677,0,0,0,53.733677,43.23046,5706.05078125,2860.901123046875,4188.392578125,3935.40087890625,5706.05078125,2860.901123046875,4188.392578125,3935.40087890625,336484.875,176104.703125,218975.0625,155000.03125,0.5698116038322224
57,0.13321534,0,0,13.0,3,22.0,2003,46.85027,3,4,1,3,81.32299,0,1,0,27.107664,15.616756,4127.81103515625,4803.50244140625,4163.1494140625,3854.768310546875,4127.81103515625,4803.50244140625,4163.1494140625,3854.768310546875,200291.734375,269701.03125,236293.1875,268864.5,1.2557122546813269
52,0.371149,0,0,5.0,2,17.0,1977,61.854477,2,5,0,1,61.854477,0,0,0,30.927238,32.59055,2918.726806640625,2892.705078125,3152.9189453125,3900.695068359375,2918.726806640625,2892.705078125,3152.9189453125,3900.695068359375,164924.3125,168658.34375,183447.625,200320.75,0.8240907045030756
164,0.48624563,0,0,6.0,0,9.0,1968,19.341486,1,6,0,19,30.945177,1,0,0,30.945177,19.341486,4240.68017578125,4433.69970703125,4315.83203125,3935.40087890625,4240.68017578125,4433.69970703125,4315.83203125,3935.40087890625,172920.765625,190404.515625,195829.125,155000.03125,0.2997042244464925
58,0.14890389,0,0,10.0,3,14.0,2000,15.351844,1,2,0,1,34.60286,0,1,0,34.60286,15.351844,2949.975341796875,4467.322265625,4155.375,3935.40087890625,2949.975341796875,4467.322265625,4155.375,3935.40087890625,151557.90625,261836.21875,203235.09375,155000.03125,0.21593830150531185
105,0.06966034,0,0,7.0,1,9.0,1974,24.196373,1,2,0,4,35.807068,1,0,0,35.807068,24.196373,4644.68896484375,4335.46923828125,4315.83203125,3935.40087890625,4644.68896484375,4335.46923828125,4315.83203125,3935.40087890625,197225.703125,193429.046875,195829.125,155000.03125,0.7335369469390088
89,0.0,0,0,9.0,0,9.0,1965,22.862043,2,4,0,2,40.23247,0,1,0,20.116236,11.431022,5334.34033203125,4366.78125,4315.83203125,3900.695068359375,5334.34033203125,4366.78125,4315.83203125,3900.695068359375,260976.25,183592.140625,195829.125,200320.75,0.49669502968472046
27,0.011654127,0,0,12.0,0,17.0,2019,22.614319,1,0,0,0,43.049454,0,1,0,43.049454,22.614319,2752.188720703125,3033.71728515625,3152.9189453125,3935.40087890625,2752.188720703125,3033.71728515625,3152.9189453125,3935.40087890625,146171.4375,176982.21875,183447.625,155000.03125,0.09354652035064406
1,0.007122317,0,0,11.0,0,17.0,1977,32.085632,1,1,0,0,41.01728,0,0,0,41.01728,32.085632,3248.401611328125,2892.705078125,3152.9189453125,3935.40087890625,3248.401611328125,2892.705078125,3152.9189453125,3935.40087890625,183663.4375,168658.34375,183447.625,155000.03125,0.018588850547613438
123,0.0,0,0,4.0,3,9.0,1972,31.55704,2,5,0,0,49.66808,1,0,0,24.83404,15.77852,4651.169921875,4285.7939453125,4315.83203125,3900.695068359375,4651.169921875,4285.7939453125,4315.83203125,3900.695068359375,326799.1875,201105.3125,195829.125,200320.75,1.2246672525023041
110,0.03349371,0,0,11.0,3,14.0,1984,33.413364,2,8,0,1,53.3615,0,1,0,26.68075,16.706682,4254.80615234375,4624.41748046875,4155.375,3900.695068359375,4254.80615234375,4624.41748046875,4155.375,3900.695068359375,223528.984375,228501.515625,203235.09375,200320.75,1.441984411056576
13,0.0907991,0,0,16.0,5,17.0,1996,49.228973,3,15,0,2,77.74132,0,1,0,25.913773,16.409658,4273.7490234375,4287.09765625,3152.9189453125,3854.768310546875,4273.7490234375,4287.09765625,3152.9189453125,3854.768310546875,238492.078125,237747.78125,183447.625,268864.5,2.0
53,0.049637258,0,0,5.0,1,12.0,1983,33.633644,2,3,0,0,54.264374,0,1,0,27.132187,16.816822,4830.23388671875,4405.57470703125,4191.1552734375,3900.695068359375,4830.23388671875,4405.57470703125,4191.1552734375,3900.695068359375,245978.796875,213877.5625,197485.34375,200320.75,0.8607811618120897
93,0.050900057,0,0,5.0,2,45.0,2016,30.923826,2,3,0,1,60.804543,0,0,1,30.402271,15.461913,3494.4267578125,2877.744140625,3505.84228515625,3900.695068359375,3494.4267578125,2877.744140625,3505.84228515625,3900.695068359375,163363.921875,169595.375,213171.140625,200320.75,1.1337112687628152
47,0.10187247,0,0,3.0,3,16.0,1980,19.55529,1,3,0,3,36.84435,0,1,0,36.84435,19.55529,4181.9638671875,4450.40087890625,4517.447265625,3935.40087890625,4181.9638671875,4450.40087890625,4517.447265625,3935.40087890625,196429.65625,195078.296875,225625.59375,155000.03125,0.544223446285302
78,0.09229064,0,0,9.0,1,17.0,2001,22.009098,1,2,0,2,37.638866,0,1,0,37.638866,22.009098,4313.8369140625,4469.6865234375,3152.9189453125,3935.40087890625,4313.8369140625,4469.6865234375,3152.9189453125,3935.40087890625,195920.0,237313.5,183447.625,155000.03125,0.5046666809553407
101,0.22582495,1,0,6.0,3,12.0,1973,22.39479,1,2,0,7,37.667225,0,1,0,37.667225,22.39479,4188.41455078125,4351.25146484375,4191.1552734375,3935.40087890625,4188.41455078125,4351.25146484375,4191.1552734375,3935.40087890625,184276.5,202873.625,197485.34375,155000.03125,0.89188117538633
23,0.03465608,0,0,4.0,0,4.0,1977,63.83767,3,0,0,0,64.300575,0,0,0,21.433525,21.279222,2269.940673828125,2892.705078125,2418.08837890625,3854.768310546875,2269.940673828125,2892.705078125,2418.08837890625,3854.768310546875,113789.5625,168658.34375,147272.40625,268864.5,0.0
96,0.041116353,0,0,7.0,1,22.0,1996,20.815601,1,4,0,4,39.211956,0,1,0,39.211956,20.815601,4025.341796875,4287.09765625,4163.1494140625,3935.40087890625,4025.341796875,4287.09765625,4163.1494140625,3935.40087890625,200440.671875,237747.78125,236293.1875,155000.03125,1.4946460338212915
52,0.371149,0,0,13.0,2,17.0,1977,32.59055,1,5,0,1,44.439083,0,0,0,44.439083,32.59055,2918.726806640625,2892.705078125,3152.9189453125,3935.40087890625,2918.726806640625,2892.705078125,3152.9189453125,3935.40087890625,164924.3125,168658.34375,183447.625,155000.03125,0.8240907045030756
30,7.81528e-05,0,0,3.0,3,16.0,1977,83.59637,3,23,0,141,83.59637,0,0,0,27.865456,32.27174,2800.086669921875,2892.705078125,4517.447265625,3854.768310546875,2800.086669921875,2892.705078125,4517.447265625,3854.768310546875,164259.09375,168658.34375,225625.59375,268864.5,0.6266655235727401
48,0.041124634,0,0,2.0,1,16.0,1979,19.026627,1,10,0,5,38.84016,0,1,0,38.84016,19.026627,5063.013671875,4379.783203125,4517.447265625,3935.40087890625,5063.013671875,4379.783203125,4517.447265625,3935.40087890625,240288.28125,214225.3125,225625.59375,155000.03125,1.1157796972229963
33,0.05194206,0,0,5.0,2,6.0,1959,50.454887,3,0,0,7,79.56633,0,1,0,26.52211,16.818296,4768.95654296875,4736.26953125,4034.211181640625,3854.768310546875,4768.95654296875,4736.26953125,4034.211181640625,3854.768310546875,211043.109375,225204.171875,184713.765625,268864.5,0.43321902394067346
21,0.19448927,0,0,3.0,3,12.0,1969,30.167622,2,5,0,3,49.793606,0,1,0,24.896803,15.083811,3986.568115234375,4473.25537109375,4191.1552734375,3900.695068359375,3986.568115234375,4473.25537109375,4191.1552734375,3900.695068359375,181779.71875,191552.40625,197485.34375,200320.75,1.0494095205435412
6,0.24320452,0,0,1.0,0,21.0,2013,45.023533,1,0,0,0,48.128113,0,0,0,48.128113,45.023533,2845.37353515625,2810.818115234375,4266.08154296875,3935.40087890625,2845.37353515625,2810.818115234375,4266.08154296875,3935.40087890625,168980.375,152464.84375,278649.4375,155000.03125,0.14137142693843724
27,0.21140121,0,0,9.0,0,19.0,1977,27.720629,1,1,0,0,41.280174,0,0,0,41.280174,27.720629,2752.188720703125,2892.705078125,2981.4365234375,3935.40087890625,2752.188720703125,2892.705078125,2981.4365234375,3935.40087890625,146171.4375,168658.34375,168701.109375,155000.03125,0.21276621585899938
74,0.07577875,0,0,7.0,0,16.0,2016,50.34296,1,2,0,3,52.412785,0,0,0,52.412785,50.34296,3284.6943359375,2877.744140625,4517.447265625,3935.40087890625,3284.6943359375,2877.744140625,4517.447265625,3935.40087890625,195610.96875,169595.375,225625.59375,155000.03125,0.14817069250058942
52,0.371149,0,0,3.0,2,17.0,1977,66.79567,2,5,0,1,67.05165,0,0,0,33.525826,33.397835,2918.726806640625,2892.705078125,3152.9189453125,3900.695068359375,2918.726806640625,2892.705078125,3152.9189453125,3900.695068359375,164924.3125,168658.34375,183447.625,200320.75,0.8240907045030756
6,0.24320452,0,0,1.0,0,6.0,2015,23.630064,1,0,0,0,50.82182,0,0,1,50.82182,23.630064,2845.37353515625,2860.901123046875,4034.211181640625,3935.40087890625,2845.37353515625,2860.901123046875,4034.211181640625,3935.40087890625,168980.375,176104.703125,184713.765625,155000.03125,0.14137142693843724
35,0.08903972,0,0,0.0,0,4.0,1977,18.185923,1,11,0,5,47.410774,0,0,0,47.410774,18.185923,4358.27490234375,2892.705078125,2418.08837890625,3935.40087890625,4358.27490234375,2892.705078125,2418.08837890625,3935.40087890625,203602.40625,168658.34375,147272.40625,155000.03125,0.8587400247194061
110,0.03349371,0,0,4.0,3,10.0,1997,22.442318,1,8,0,1,41.586212,0,1,0,41.586212,22.442318,4254.80615234375,4250.2119140625,4100.24169921875,3935.40087890625,4254.80615234375,4250.2119140625,4100.24169921875,3935.40087890625,223528.984375,218638.328125,199629.015625,155000.03125,1.441984411056576
26,0.0,0,0,3.0,0,30.0,2011,43.799725,2,2,0,2,76.91598,0,0,1,38.45799,21.899862,4745.15087890625,3085.926025390625,5172.51513671875,3900.695068359375,4745.15087890625,3085.926025390625,5172.51513671875,3900.695068359375,208732.40625,198105.875,343821.9375,200320.75,0.8325610304991748
36,0.08761909,0,0,2.0,1,22.0,2008,43.688797,3,0,0,5,81.99479,0,1,0,27.331596,14.562932,4664.97705078125,4386.96875,4163.1494140625,3854.768310546875,4664.97705078125,4386.96875,4163.1494140625,3854.768310546875,187976.546875,252234.1875,236293.1875,268864.5,0.1783698051739289
6,0.24320452,0,0,9.0,0,25.0,2015,41.710938,2,0,0,0,71.90423,0,0,0,35.952114,20.855469,2845.37353515625,2860.901123046875,3010.15673828125,3900.695068359375,2845.37353515625,2860.901123046875,3010.15673828125,3900.695068359375,168980.375,176104.703125,179235.28125,200320.75,0.14137142693843724
113,0.050755568,0,0,28.0,0,30.0,2014,70.566574,2,1,0,1,70.69422,0,0,1,35.34711,35.283287,4571.66015625,2784.1845703125,5172.51513671875,3900.695068359375,4571.66015625,2784.1845703125,5172.51513671875,3900.695068359375,227828.015625,163774.5625,343821.9375,200320.75,0.6045780911760293
27,0.072157584,0,0,0.0,0,17.0,1977,22.158764,1,0,1,1,43.011787,0,0,0,43.011787,22.158764,2752.188720703125,2892.705078125,3152.9189453125,3935.40087890625,2752.188720703125,2892.705078125,3152.9189453125,3935.40087890625,146171.4375,168658.34375,183447.625,155000.03125,0.051399218409527686
8,0.4581745,0,1,8.0,1,16.0,1984,47.134205,3,5,0,1,70.54578,0,1,0,23.515259,15.711402,4122.3515625,4624.41748046875,4517.447265625,3854.768310546875,4122.3515625,4624.41748046875,4517.447265625,3854.768310546875,189439.609375,228501.515625,225625.59375,268864.5,0.5771509812746927
127,0.48624563,0,0,9.0,0,10.0,1972,46.596718,3,6,0,19,61.399864,1,0,0,20.466621,15.532239,4067.56884765625,4285.7939453125,4100.24169921875,3854.768310546875,4067.56884765625,4285.7939453125,4100.24169921875,3854.768310546875,190015.078125,201105.3125,199629.015625,268864.5,0.2997042244464925
66,0.11162739,0,0,9.0,2,20.0,2003,39.476467,1,3,0,8,45.351353,0,1,0,45.351353,39.476467,5003.8896484375,4803.50244140625,3536.02099609375,3935.40087890625,5003.8896484375,4803.50244140625,3536.02099609375,3935.40087890625,223672.3125,269701.03125,209867.671875,155000.03125,1.3137935715255304
7,0.035145268,0,0,3.0,0,5.0,1966,34.075867,2,3,0,3,46.875175,1,0,0,23.437588,17.037933,4562.0263671875,4376.48779296875,4170.19580078125,3900.695068359375,4562.0263671875,4376.48779296875,4170.19580078125,3900.695068359375,211019.25,182121.75,183167.921875,200320.75,1.049936058183481
44,0.12219048,0,0,5.0,1,7.0,1963,30.93007,2,3,0,2,43.752666,1,0,0,21.876333,15.465035,4610.3994140625,4348.6357421875,3845.193603515625,3900.695068359375,4610.3994140625,4348.6357421875,3845.193603515625,3900.695068359375,208164.46875,183953.15625,184268.0,200320.75,0.5787048745811633
84,0.006076152,0,0,4.0,6,5.0,1958,39.046963,2,6,0,0,65.18545,1,0,0,32.592724,19.523481,4229.5458984375,4542.95947265625,4170.19580078125,3900.695068359375,4229.5458984375,4542.95947265625,4170.19580078125,3900.695068359375,191511.46875,285184.625,183167.921875,200320.75,0.6759314429417522
79,0.30746666,0,1,2.0,2,5.0,1965,33.78882,2,5,0,9,49.4517,1,0,0,24.72585,16.89441,4494.8212890625,4366.78125,4170.19580078125,3900.695068359375,4494.8212890625,4366.78125,4170.19580078125,3900.695068359375,205055.125,183592.140625,183167.921875,200320.75,0.6634017046388181
30,7.81528e-05,0,0,1.0,3,5.0,1977,32.27174,1,23,0,141,46.119568,0,0,0,46.119568,32.27174,2800.086669921875,2892.705078125,4170.19580078125,3935.40087890625,2800.086669921875,2892.705078125,4170.19580078125,3935.40087890625,164259.09375,168658.34375,183167.921875,155000.03125,0.6266655235727401
30,7.81528e-05,0,0,4.0,3,17.0,1977,32.27174,1,23,0,141,63.62054,0,0,0,63.62054,32.27174,2800.086669921875,2892.705078125,3152.9189453125,3935.40087890625,2800.086669921875,2892.705078125,3152.9189453125,3935.40087890625,164259.09375,168658.34375,183447.625,155000.03125,0.6266655235727401
8,0.219006,0,0,6.0,1,17.0,1993,20.556007,1,4,0,3,42.944874,0,1,0,42.944874,20.556007,4122.3515625,4081.453369140625,3152.9189453125,3935.40087890625,4122.3515625,4081.453369140625,3152.9189453125,3935.40087890625,189439.609375,209026.03125,183447.625,155000.03125,0.7261447014024334
132,0.30697748,0,0,1.0,5,4.0,1977,32.42449,2,7,0,14,55.088646,1,0,0,27.544323,16.212246,5543.810546875,2892.705078125,2418.08837890625,3900.695068359375,5543.810546875,2892.705078125,2418.08837890625,3900.695068359375,286859.875,168658.34375,147272.40625,200320.75,0.6281479735087983
48,0.041124634,0,0,21.0,1,25.0,2017,39.357597,1,10,0,5,40.015987,0,0,0,40.015987,39.357597,5063.013671875,3042.24267578125,3010.15673828125,3935.40087890625,5063.013671875,3042.24267578125,3010.15673828125,3935.40087890625,240288.28125,182074.046875,179235.28125,155000.03125,1.1157796972229963
94,0.28279766,0,0,16.0,0,16.0,1982,22.856281,1,6,0,2,38.37254,0,1,0,38.37254,22.856281,4219.99267578125,4543.810546875,4517.447265625,3935.40087890625,4219.99267578125,4543.810546875,4517.447265625,3935.40087890625,181706.71875,214874.484375,225625.59375,155000.03125,0.8952718777461046
69,0.000991363,0,0,13.0,1,17.0,1999,29.26679,2,9,0,3,54.663925,0,1,0,27.331963,14.633395,5478.5771484375,4324.265625,3152.9189453125,3900.695068359375,5478.5771484375,4324.265625,3152.9189453125,3900.695068359375,384122.78125,251546.375,183447.625,200320.75,0.7956683884518936
27,0.21140121,0,0,3.0,0,9.0,1988,20.035084,1,1,0,0,32.913925,1,0,0,32.913925,20.035084,2752.188720703125,4447.681640625,4315.83203125,3935.40087890625,2752.188720703125,4447.681640625,4315.83203125,3935.40087890625,146171.4375,226928.203125,195829.125,155000.03125,0.21276621585899938
39,0.42882583,0,0,20.0,0,21.0,1994,44.563755,3,2,0,8,72.5992,0,1,0,24.199732,14.854585,4249.13330078125,4190.7822265625,4266.08154296875,3854.768310546875,4249.13330078125,4190.7822265625,4266.08154296875,3854.768310546875,173183.96875,243134.4375,278649.4375,268864.5,0.5938780175893578
53,0.049637258,0,0,4.0,1,5.0,1965,31.724201,2,3,0,0,48.84525,1,0,0,24.422625,15.862101,4830.23388671875,4366.78125,4170.19580078125,3900.695068359375,4830.23388671875,4366.78125,4170.19580078125,3900.695068359375,245978.796875,183592.140625,183167.921875,200320.75,0.8607811618120897
61,0.30032253,0,0,1.0,1,9.0,1978,39.993416,3,9,0,6,65.85238,0,1,0,21.950792,13.331139,4528.0205078125,4317.68505859375,4315.83203125,3854.768310546875,4528.0205078125,4317.68505859375,4315.83203125,3854.768310546875,222772.78125,216660.1875,195829.125,268864.5,1.2389437812118227
15,0.15824905,0,0,4.0,1,14.0,2005,49.205547,3,0,0,0,78.2715,0,0,1,26.0905,16.40185,3911.37744140625,4605.80078125,4155.375,3854.768310546875,3911.37744140625,4605.80078125,4155.375,3854.768310546875,190255.53125,275333.375,203235.09375,268864.5,0.5778889912910532
63,0.23861714,0,0,18.0,3,20.0,2018,56.54292,1,6,0,6,58.959446,0,0,0,58.959446,56.54292,5433.8994140625,3124.874755859375,3536.02099609375,3935.40087890625,5433.8994140625,3124.874755859375,3536.02099609375,3935.40087890625,267416.65625,189331.640625,209867.671875,155000.03125,0.5480735295168285
23,0.07577875,0,0,14.0,0,25.0,1977,90.364395,3,2,0,3,106.07651,0,0,0,35.358837,30.121466,2269.940673828125,2892.705078125,3010.15673828125,3854.768310546875,2269.940673828125,2892.705078125,3010.15673828125,3854.768310546875,113789.5625,168658.34375,179235.28125,268864.5,0.14817069250058942
3,0.050900057,0,0,7.0,2,17.0,1983,19.137478,1,3,0,1,41.74515,0,1,0,41.74515,19.137478,3892.203857421875,4405.57470703125,3152.9189453125,3935.40087890625,3892.203857421875,4405.57470703125,3152.9189453125,3935.40087890625,169094.015625,213877.5625,183447.625,155000.03125,1.1337112687628152
53,0.049637258,0,0,3.0,1,24.0,2020,44.86953,2,3,0,0,59.59789,0,1,0,29.798944,22.434765,4830.23388671875,4345.7236328125,4188.392578125,3900.695068359375,4830.23388671875,4345.7236328125,4188.392578125,3900.695068359375,245978.796875,242243.09375,218975.0625,200320.75,0.8607811618120897
109,0.1363303,0,0,4.0,3,10.0,1968,28.946348,2,6,0,10,46.084526,1,0,0,23.042263,14.473174,5736.99609375,4433.69970703125,4100.24169921875,3900.695068359375,5736.99609375,4433.69970703125,4100.24169921875,3900.695068359375,311895.4375,190404.515625,199629.015625,200320.75,0.7211865314958099
15,0.15824905,0,0,6.0,1,12.0,2005,29.559143,2,0,0,0,59.604366,0,1,0,29.802183,14.779572,3911.37744140625,4605.80078125,4191.1552734375,3900.695068359375,3911.37744140625,4605.80078125,4191.1552734375,3900.695068359375,190255.53125,275333.375,197485.34375,200320.75,0.5778889912910532
1,0.007122317,0,0,15.0,0,17.0,1977,32.085632,1,1,0,0,38.387527,0,1,0,38.387527,32.085632,3248.401611328125,2892.705078125,3152.9189453125,3935.40087890625,3248.401611328125,2892.705078125,3152.9189453125,3935.40087890625,183663.4375,168658.34375,183447.625,155000.03125,0.018588850547613438
64,0.002211665,0,0,6.0,1,9.0,1972,42.318756,3,5,1,3,62.977287,1,0,0,20.99243,14.106252,5192.376953125,4285.7939453125,4315.83203125,3854.768310546875,5192.376953125,4285.7939453125,4315.83203125,3854.768310546875,254306.90625,201105.3125,195829.125,268864.5,0.9206828557344022
23,0.07577875,0,0,5.0,0,6.0,1972,26.354202,2,2,0,3,48.449875,1,0,0,24.224937,13.177101,2269.940673828125,4285.7939453125,4034.211181640625,3900.695068359375,2269.940673828125,4285.7939453125,4034.211181640625,3900.695068359375,113789.5625,201105.3125,184713.765625,200320.75,0.14817069250058942
132,0.007658515,0,0,5.0,3,12.0,1973,30.809301,2,19,0,56,48.51654,0,1,0,24.25827,15.404651,5543.810546875,4351.25146484375,4191.1552734375,3900.695068359375,5543.810546875,4351.25146484375,4191.1552734375,3900.695068359375,286859.875,202873.625,197485.34375,200320.75,0.8382386351458517
22,0.11853738,0,0,3.0,1,3.0,1951,33.357162,2,0,0,1,50.072346,0,1,0,25.036173,16.678581,3553.678466796875,5544.0751953125,2322.60302734375,3900.695068359375,3553.678466796875,5544.0751953125,2322.60302734375,3900.695068359375,183678.125,251208.5625,163885.578125,200320.75,0.7246758257067536
47,0.4581745,0,1,9.0,1,10.0,1965,29.83839,2,5,0,1,45.685112,1,0,0,22.842556,14.919195,4181.9638671875,4366.78125,4100.24169921875,3900.695068359375,4181.9638671875,4366.78125,4100.24169921875,3900.695068359375,196429.65625,183592.140625,199629.015625,200320.75,0.5771509812746927
45,0.19578105,0,0,0.0,3,18.0,1977,56.939568,2,2,0,6,62.933064,0,0,0,31.466532,28.469784,5261.2177734375,2892.705078125,3385.941162109375,3900.695068359375,5261.2177734375,2892.705078125,3385.941162109375,3900.695068359375,311746.4375,168658.34375,187392.5,200320.75,0.5774774774774776
44,0.036122292,0,0,4.0,1,5.0,1964,19.296583,1,1,0,0,33.199486,1,0,0,33.199486,19.296583,4610.3994140625,4409.37646484375,4170.19580078125,3935.40087890625,4610.3994140625,4409.37646484375,4170.19580078125,3935.40087890625,208164.46875,191246.71875,183167.921875,155000.03125,0.5468990005072479
48,0.041124634,0,0,9.0,1,10.0,1981,34.70067,2,10,0,5,52.824932,0,1,0,26.412466,17.350334,5063.013671875,4408.5556640625,4100.24169921875,3900.695068359375,5063.013671875,4408.5556640625,4100.24169921875,3900.695068359375,240288.28125,226962.9375,199629.015625,200320.75,1.1157796972229963
30,7.81528e-05,0,0,17.0,3,18.0,1977,32.27174,1,23,0,141,49.68769,0,0,0,49.68769,32.27174,2800.086669921875,2892.705078125,3385.941162109375,3935.40087890625,2800.086669921875,2892.705078125,3385.941162109375,3935.40087890625,164259.09375,168658.34375,187392.5,155000.03125,0.6266655235727401
17,0.0,0,0,5.0,1,5.0,1962,33.096092,2,2,0,5,47.110405,1,0,0,23.555202,16.548046,5029.78369140625,4366.7568359375,4170.19580078125,3900.695068359375,5029.78369140625,4366.7568359375,4170.19580078125,3900.695068359375,368177.5,186781.46875,183167.921875,200320.75,0.41273835294453853
2,0.30947912,0,0,5.0,0,9.0,1970,21.298502,1,6,0,4,34.88451,1,0,0,34.88451,21.298502,4550.708984375,4452.4560546875,4315.83203125,3935.40087890625,4550.708984375,4452.4560546875,4315.83203125,3935.40087890625,208539.5,194070.5625,195829.125,155000.03125,0.871968479184974
45,0.19578105,0,0,20.0,3,21.0,2014,79.80689,3,2,0,6,79.80689,0,0,0,26.602297,27.79362,5261.2177734375,2784.1845703125,4266.08154296875,3854.768310546875,5261.2177734375,2784.1845703125,4266.08154296875,3854.768310546875,311746.4375,163774.5625,278649.4375,268864.5,0.5774774774774776
8,0.09229064,0,0,5.0,1,6.0,1968,26.159756,2,2,0,2,46.231052,1,0,0,23.115526,13.079878,4122.3515625,4433.69970703125,4034.211181640625,3900.695068359375,4122.3515625,4433.69970703125,4034.211181640625,3900.695068359375,189439.609375,190404.515625,184713.765625,200320.75,0.5046666809553407
11,0.03869299,0,0,7.0,2,14.0,1972,30.836899,2,5,0,1,46.229645,1,0,0,23.114822,15.418449,4134.353515625,4285.7939453125,4155.375,3900.695068359375,4134.353515625,4285.7939453125,4155.375,3900.695068359375,202852.921875,201105.3125,203235.09375,200320.75,0.7148837973580242
30,7.81528e-05,0,0,14.0,3,14.0,2015,66.380035,1,23,0,141,70.868004,0,0,0,70.868004,66.380035,2800.086669921875,2860.901123046875,4155.375,3935.40087890625,2800.086669921875,2860.901123046875,4155.375,3935.40087890625,164259.09375,176104.703125,203235.09375,155000.03125,0.6266655235727401
34,0.069753364,0,0,1.0,1,4.0,1977,33.957886,2,11,0,4,60.006443,0,0,0,30.003222,16.978943,4266.41796875,2892.705078125,2418.08837890625,3900.695068359375,4266.41796875,2892.705078125,2418.08837890625,3900.695068359375,278693.75,168658.34375,147272.40625,200320.75,1.4300412228247281
53,0.049637258,0,0,11.0,1,12.0,1985,30.114408,2,3,0,0,54.660892,0,1,0,27.330446,15.057204,4830.23388671875,4613.064453125,4191.1552734375,3900.695068359375,4830.23388671875,4613.064453125,4191.1552734375,3900.695068359375,245978.796875,224799.9375,197485.34375,200320.75,0.8607811618120897
71,0.03349371,0,0,12.0,3,14.0,2000,19.940153,1,8,0,1,43.119534,0,1,0,43.119534,19.940153,3413.474853515625,4467.322265625,4155.375,3935.40087890625,3413.474853515625,4467.322265625,4155.375,3935.40087890625,172106.625,261836.21875,203235.09375,155000.03125,1.441984411056576
23,0.07577875,0,0,15.0,0,17.0,1977,30.121466,1,2,0,3,44.881443,0,0,0,44.881443,30.121466,2269.940673828125,2892.705078125,3152.9189453125,3935.40087890625,2269.940673828125,2892.705078125,3152.9189453125,3935.40087890625,113789.5625,168658.34375,183447.625,155000.03125,0.14817069250058942
